Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	01/15/2026 	_x86_64_	(64 CPU)

03:58:25 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:59:33 PM 100998   3406761    1.00    0.00    0.00    0.00    1.00     4  postgres
03:59:33 PM 100998   3406763    0.00    0.00    0.00    0.00    0.00     6  postgres
03:59:33 PM 100998   3406770    1.00    0.00    0.00    0.00    1.00     4  postgres

03:59:33 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:59:34 PM 100998   3406651    0.00    0.00    0.00    0.00    0.00     6  postgres
03:59:34 PM 100998   3406652    0.00    0.00    0.00    0.00    0.00     4  postgres
03:59:34 PM 100998   3406654    0.00    0.00    0.00    0.00    0.00     6  postgres
03:59:34 PM 100998   3406655    0.00    0.00    0.00    0.00    0.00     5  postgres
03:59:34 PM 100998   3406724    1.00    1.00    0.00    0.00    2.00     6  postgres
03:59:34 PM 100998   3406729    1.00    0.00    0.00    0.00    1.00     4  postgres
03:59:34 PM 100998   3406730    1.00    1.00    0.00    0.00    2.00     5  postgres
03:59:34 PM 100998   3406731    1.00    1.00    0.00    0.00    2.00     6  postgres
03:59:34 PM 100998   3406732    1.00    1.00    0.00    0.00    2.00     4  postgres
03:59:34 PM 100998   3406734    1.00    1.00    0.00    0.00    2.00     4  postgres
03:59:34 PM 100998   3406746    1.00    1.00    0.00    0.00    2.00     6  postgres
03:59:34 PM 100998   3406747    1.00    1.00    0.00    0.00    2.00     6  postgres
03:59:34 PM 100998   3406748    0.00    0.00    0.00    0.00    0.00     6  postgres
03:59:34 PM 100998   3406749    1.00    0.00    0.00    0.00    1.00     4  postgres
03:59:34 PM 100998   3406750    1.00    0.00    0.00    0.00    1.00     6  postgres
03:59:34 PM 100998   3406751    0.00    0.00    0.00    0.00    0.00     4  postgres
03:59:34 PM 100998   3406753    0.00    1.00    0.00    0.00    1.00     4  postgres
03:59:34 PM 100998   3406754    0.00    0.00    0.00    0.00    0.00     6  postgres
03:59:34 PM 100998   3406756    0.00    0.00    0.00    0.00    0.00     4  postgres
03:59:34 PM 100998   3406758    0.00    0.00    0.00    0.00    0.00     4  postgres
03:59:34 PM 100998   3406759    0.00    1.00    0.00    0.00    1.00     6  postgres
03:59:34 PM 100998   3406761    0.00    1.00    0.00    0.00    1.00     4  postgres
03:59:34 PM 100998   3406763    1.00    1.00    0.00    0.00    2.00     4  postgres
03:59:34 PM 100998   3406770    1.00    1.00    0.00    0.00    2.00     6  postgres

03:59:34 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:59:35 PM 100998   3406651    0.00    0.00    0.00    0.00    0.00     6  postgres
03:59:35 PM 100998   3406652    0.00    0.00    0.00    0.00    0.00     4  postgres
03:59:35 PM 100998   3406654    0.00    0.00    0.00    0.00    0.00     6  postgres
03:59:35 PM 100998   3406655    0.00    0.00    0.00    0.00    0.00     5  postgres
03:59:35 PM 100998   3406724    1.00    0.00    0.00    0.00    1.00     6  postgres
03:59:35 PM 100998   3406729    1.00    1.00    0.00    0.00    2.00     6  postgres
03:59:35 PM 100998   3406730    0.00    1.00    0.00    0.00    1.00     5  postgres
03:59:35 PM 100998   3406731    0.00    0.00    0.00    0.00    0.00     6  postgres
03:59:35 PM 100998   3406732    0.00    1.00    0.00    0.00    1.00     6  postgres
03:59:35 PM 100998   3406734    1.00    1.00    0.00    0.00    2.00     6  postgres
03:59:35 PM 100998   3406746    0.00    0.00    0.00    0.00    0.00     4  postgres
03:59:35 PM 100998   3406747    1.00    0.00    0.00    0.00    1.00     4  postgres
03:59:35 PM 100998   3406748    1.00    0.00    0.00    1.00    1.00     4  postgres
03:59:35 PM 100998   3406749    1.00    1.00    0.00    0.00    2.00     4  postgres
03:59:35 PM 100998   3406750    0.00    1.00    0.00    0.00    1.00     6  postgres
03:59:35 PM 100998   3406751    1.00    1.00    0.00    0.00    2.00     4  postgres
03:59:35 PM 100998   3406753    1.00    0.00    0.00    0.00    1.00     6  postgres
03:59:35 PM 100998   3406754    1.00    1.00    0.00    0.00    2.00     4  postgres
03:59:35 PM 100998   3406756    1.00    0.00    0.00    0.00    1.00     4  postgres
03:59:35 PM 100998   3406758    1.00    1.00    0.00    0.00    2.00     6  postgres
03:59:35 PM 100998   3406759    1.00    0.00    0.00    0.00    1.00     6  postgres
03:59:35 PM 100998   3406761    1.00    0.00    0.00    1.00    1.00     6  postgres
03:59:35 PM 100998   3406763    0.00    0.00    0.00    0.00    0.00     4  postgres
03:59:35 PM 100998   3406770    0.00    0.00    0.00    0.00    0.00     6  postgres

03:59:35 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:59:36 PM 100998   3406651    0.00    0.00    0.00    0.00    0.00     6  postgres
03:59:36 PM 100998   3406652    0.00    0.00    0.00    0.00    0.00     4  postgres
03:59:36 PM 100998   3406654    0.00    0.00    0.00    0.00    0.00     6  postgres
03:59:36 PM 100998   3406655    0.00    0.00    0.00    0.00    0.00     5  postgres
03:59:36 PM 100998   3406724    1.00    1.00    0.00    0.00    2.00     6  postgres
03:59:36 PM 100998   3406729    1.00    1.00    0.00    0.00    2.00     4  postgres
03:59:36 PM 100998   3406730    1.00    0.00    0.00    0.00    1.00     5  postgres
03:59:36 PM 100998   3406731    1.00    1.00    0.00    0.00    2.00     4  postgres
03:59:36 PM 100998   3406732    1.00    0.00    0.00    0.00    1.00     4  postgres
03:59:36 PM 100998   3406734    1.00    0.00    0.00    0.00    1.00     4  postgres
03:59:36 PM 100998   3406746    1.00    0.00    0.00    0.00    1.00     6  postgres
03:59:36 PM 100998   3406747    0.00    1.00    0.00    0.00    1.00     4  postgres
03:59:36 PM 100998   3406748    1.00    0.00    0.00    0.00    1.00     4  postgres
03:59:36 PM 100998   3406749    0.00    1.00    0.00    0.00    1.00     4  postgres
03:59:36 PM 100998   3406750    1.00    0.00    0.00    0.00    1.00     4  postgres
03:59:36 PM 100998   3406751    0.00    0.00    0.00    0.00    0.00     4  postgres
03:59:36 PM 100998   3406753    0.00    1.00    0.00    0.00    1.00     6  postgres
03:59:36 PM 100998   3406754    0.00    0.00    0.00    0.00    0.00     6  postgres
03:59:36 PM 100998   3406756    1.00    0.00    0.00    0.00    1.00     4  postgres
03:59:36 PM 100998   3406758    1.00    0.00    0.00    0.00    1.00     4  postgres
03:59:36 PM 100998   3406759    0.00    1.00    0.00    0.00    1.00     4  postgres
03:59:36 PM 100998   3406761    0.00    0.00    0.00    0.00    0.00     5  postgres
03:59:36 PM 100998   3406763    1.00    1.00    0.00    0.00    2.00     4  postgres
03:59:36 PM 100998   3406770    1.00    1.00    0.00    0.00    2.00     6  postgres

03:59:36 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:59:37 PM 100998   3406651    0.00    0.00    0.00    0.00    0.00     6  postgres
03:59:37 PM 100998   3406652    0.00    0.00    0.00    0.00    0.00     4  postgres
03:59:37 PM 100998   3406654    0.00    0.00    0.00    0.00    0.00     6  postgres
03:59:37 PM 100998   3406655    0.00    0.00    0.00    0.00    0.00     5  postgres
03:59:37 PM 100998   3406724    1.00    1.00    0.00    0.00    2.00     6  postgres
03:59:37 PM 100998   3406729    1.00    1.00    0.00    0.00    2.00     6  postgres
03:59:37 PM 100998   3406730    0.00    1.00    0.00    0.00    1.00     6  postgres
03:59:37 PM 100998   3406731    1.00    1.00    0.00    0.00    2.00     6  postgres
03:59:37 PM 100998   3406732    1.00    1.00    0.00    0.00    2.00     6  postgres
03:59:37 PM 100998   3406734    1.00    1.00    0.00    0.00    2.00     4  postgres
03:59:37 PM 100998   3406746    1.00    1.00    0.00    0.00    2.00     4  postgres
03:59:37 PM 100998   3406747    1.00    1.00    0.00    0.00    2.00     4  postgres
03:59:37 PM 100998   3406748    1.00    0.00    0.00    0.00    1.00     6  postgres
03:59:37 PM 100998   3406749    1.00    1.00    0.00    0.00    2.00     6  postgres
03:59:37 PM 100998   3406750    1.00    1.00    0.00    0.00    2.00     4  postgres
03:59:37 PM 100998   3406751    1.00    1.00    0.00    0.00    2.00     6  postgres
03:59:37 PM 100998   3406753    1.00    0.00    0.00    0.00    1.00     4  postgres
03:59:37 PM 100998   3406754    1.00    1.00    0.00    0.00    2.00     6  postgres
03:59:37 PM 100998   3406756    0.00    1.00    0.00    0.00    1.00     4  postgres
03:59:37 PM 100998   3406758    1.00    0.00    0.00    0.00    1.00     4  postgres
03:59:37 PM 100998   3406759    1.00    1.00    0.00    0.00    2.00     5  postgres
03:59:37 PM 100998   3406761    1.00    1.00    0.00    0.00    2.00     4  postgres
03:59:37 PM 100998   3406763    0.00    0.00    0.00    0.00    0.00     6  postgres
03:59:37 PM 100998   3406770    0.00    0.00    0.00    0.00    0.00     6  postgres

03:59:37 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:59:38 PM 100998   3406651    0.00    0.00    0.00    0.00    0.00     6  postgres
03:59:38 PM 100998   3406652    0.00    0.00    0.00    0.00    0.00     4  postgres
03:59:38 PM 100998   3406654    0.00    0.00    0.00    0.00    0.00     6  postgres
03:59:38 PM 100998   3406655    0.00    0.00    0.00    0.00    0.00     5  postgres
03:59:38 PM 100998   3406724    1.00    0.00    0.00    0.00    1.00     4  postgres
03:59:38 PM 100998   3406729    2.00    1.00    0.00    0.00    3.00     6  postgres
03:59:38 PM 100998   3406730    1.00    1.00    0.00    0.00    2.00     6  postgres
03:59:38 PM 100998   3406731    1.00    1.00    0.00    1.00    2.00     4  postgres
03:59:38 PM 100998   3406732    0.00    0.00    0.00    0.00    0.00     4  postgres
03:59:38 PM 100998   3406734    0.00    0.00    0.00    0.00    0.00     6  postgres
03:59:38 PM 100998   3406746    1.00    1.00    0.00    0.00    2.00     4  postgres
03:59:38 PM 100998   3406747    1.00    0.00    0.00    0.00    1.00     6  postgres
03:59:38 PM 100998   3406748    1.00    1.00    0.00    0.00    2.00     6  postgres
03:59:38 PM 100998   3406749    1.00    0.00    0.00    0.00    1.00     4  postgres
03:59:38 PM 100998   3406750    1.00    0.00    0.00    0.00    1.00     4  postgres
03:59:38 PM 100998   3406751    0.00    0.00    0.00    0.00    0.00     6  postgres
03:59:38 PM 100998   3406753    0.00    0.00    0.00    0.00    0.00     6  postgres
03:59:38 PM 100998   3406754    1.00    0.00    0.00    0.00    1.00     4  postgres
03:59:38 PM 100998   3406756    1.00    0.00    0.00    0.00    1.00     4  postgres
03:59:38 PM 100998   3406758    0.00    1.00    0.00    0.00    1.00     6  postgres
03:59:38 PM 100998   3406759    0.00    0.00    0.00    0.00    0.00     5  postgres
03:59:38 PM 100998   3406761    1.00    0.00    0.00    0.00    1.00     6  postgres
03:59:38 PM 100998   3406763    1.00    1.00    0.00    0.00    2.00     4  postgres
03:59:38 PM 100998   3406770    1.00    0.00    0.00    0.00    1.00     6  postgres

03:59:38 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:59:39 PM 100998   3406651    0.00    0.00    0.00    0.00    0.00     6  postgres
03:59:39 PM 100998   3406652    0.00    0.00    0.00    0.00    0.00     4  postgres
03:59:39 PM 100998   3406654    0.00    0.00    0.00    0.00    0.00     6  postgres
03:59:39 PM 100998   3406655    0.00    0.00    0.00    0.00    0.00     5  postgres
03:59:39 PM 100998   3406724    1.00    1.00    0.00    0.00    2.00     6  postgres
03:59:39 PM 100998   3406729    0.00    0.00    0.00    0.00    0.00     4  postgres
03:59:39 PM 100998   3406730    1.00    1.00    0.00    0.00    2.00     6  postgres
03:59:39 PM 100998   3406731    1.00    0.00    0.00    0.00    1.00     4  postgres
03:59:39 PM 100998   3406732    1.00    1.00    0.00    0.00    2.00     4  postgres
03:59:39 PM 100998   3406734    1.00    1.00    0.00    0.00    2.00     6  postgres
03:59:39 PM 100998   3406746    1.00    0.00    0.00    0.00    1.00     4  postgres
03:59:39 PM 100998   3406747    0.00    0.00    0.00    0.00    0.00     4  postgres
03:59:39 PM 100998   3406748    1.00    1.00    0.00    0.00    2.00     6  postgres
03:59:39 PM 100998   3406749    1.00    1.00    0.00    0.00    2.00     4  postgres
03:59:39 PM 100998   3406750    1.00    0.00    0.00    0.00    1.00     4  postgres
03:59:39 PM 100998   3406751    1.00    0.00    0.00    0.00    1.00     4  postgres
03:59:39 PM 100998   3406753    1.00    1.00    0.00    0.00    2.00     6  postgres
03:59:39 PM 100998   3406754    0.00    0.00    0.00    0.00    0.00     4  postgres
03:59:39 PM 100998   3406756    0.00    0.00    0.00    0.00    0.00     4  postgres
03:59:39 PM 100998   3406758    1.00    0.00    0.00    0.00    1.00     4  postgres
03:59:39 PM 100998   3406759    1.00    0.00    0.00    0.00    1.00     5  postgres
03:59:39 PM 100998   3406761    0.00    1.00    0.00    0.00    1.00     6  postgres
03:59:39 PM 100998   3406763    0.00    0.00    0.00    0.00    0.00     6  postgres
03:59:39 PM 100998   3406770    0.00    0.00    0.00    0.00    0.00     4  postgres

03:59:39 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:59:40 PM 100998   3406651    0.00    0.00    0.00    0.00    0.00     6  postgres
03:59:40 PM 100998   3406652    0.00    0.00    0.00    0.00    0.00     4  postgres
03:59:40 PM 100998   3406654    0.00    0.00    0.00    0.00    0.00     6  postgres
03:59:40 PM 100998   3406655    0.00    0.00    0.00    0.00    0.00     5  postgres
03:59:40 PM 100998   3406724    1.00    1.00    0.00    0.00    2.00     4  postgres
03:59:40 PM 100998   3406729    1.00    1.00    0.00    0.00    2.00     4  postgres
03:59:40 PM 100998   3406730    1.00    0.00    0.00    0.00    1.00     4  postgres
03:59:40 PM 100998   3406731    1.00    1.00    0.00    0.00    2.00     4  postgres
03:59:40 PM 100998   3406732    1.00    1.00    0.00    1.00    2.00     6  postgres
03:59:40 PM 100998   3406734    1.00    1.00    0.00    0.00    2.00     4  postgres
03:59:40 PM 100998   3406746    0.00    0.00    0.00    0.00    0.00     6  postgres
03:59:40 PM 100998   3406747    1.00    1.00    0.00    0.00    2.00     4  postgres
03:59:40 PM 100998   3406748    0.00    1.00    0.00    0.00    1.00     4  postgres
03:59:40 PM 100998   3406749    0.00    0.00    0.00    0.00    0.00     4  postgres
03:59:40 PM 100998   3406750    1.00    1.00    0.00    0.00    2.00     6  postgres
03:59:40 PM 100998   3406751    0.00    1.00    0.00    0.00    1.00     4  postgres
03:59:40 PM 100998   3406753    1.00    0.00    0.00    0.00    1.00     6  postgres
03:59:40 PM 100998   3406754    1.00    1.00    0.00    0.00    2.00     4  postgres
03:59:40 PM 100998   3406756    1.00    0.00    0.00    0.00    1.00     6  postgres
03:59:40 PM 100998   3406758    0.00    0.00    0.00    0.00    0.00     4  postgres
03:59:40 PM 100998   3406759    0.00    1.00    0.00    0.00    1.00     5  postgres
03:59:40 PM 100998   3406761    1.00    0.00    0.00    0.00    1.00     4  postgres
03:59:40 PM 100998   3406763    0.00    1.00    0.00    0.00    1.00     4  postgres
03:59:40 PM 100998   3406770    1.00    0.00    0.00    0.00    1.00     4  postgres

03:59:40 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:59:41 PM 100998   3406651    0.00    0.00    0.00    0.00    0.00     6  postgres
03:59:41 PM 100998   3406652    0.00    0.00    0.00    0.00    0.00     4  postgres
03:59:41 PM 100998   3406654    0.00    0.00    0.00    0.00    0.00     6  postgres
03:59:41 PM 100998   3406655    0.00    0.00    0.00    0.00    0.00     5  postgres
03:59:41 PM 100998   3406724    1.00    1.00    0.00    0.00    2.00     6  postgres
03:59:41 PM 100998   3406729    1.00    1.00    0.00    0.00    2.00     4  postgres
03:59:41 PM 100998   3406730    0.00    1.00    0.00    0.00    1.00     6  postgres
03:59:41 PM 100998   3406731    1.00    0.00    0.00    0.00    1.00     6  postgres
03:59:41 PM 100998   3406732    1.00    1.00    0.00    0.00    2.00     4  postgres
03:59:41 PM 100998   3406734    1.00    1.00    0.00    0.00    2.00     6  postgres
03:59:41 PM 100998   3406746    1.00    1.00    0.00    0.00    2.00     4  postgres
03:59:41 PM 100998   3406747    1.00    0.00    0.00    0.00    1.00     6  postgres
03:59:41 PM 100998   3406748    1.00    0.00    0.00    0.00    1.00     6  postgres
03:59:41 PM 100998   3406749    0.00    2.00    0.00    0.00    2.00     4  postgres
03:59:41 PM 100998   3406750    1.00    1.00    0.00    0.00    2.00     6  postgres
03:59:41 PM 100998   3406751    1.00    0.00    0.00    0.00    1.00     6  postgres
03:59:41 PM 100998   3406753    0.00    1.00    0.00    0.00    1.00     4  postgres
03:59:41 PM 100998   3406754    1.00    0.00    0.00    0.00    1.00     6  postgres
03:59:41 PM 100998   3406756    0.00    1.00    0.00    0.00    1.00     4  postgres
03:59:41 PM 100998   3406758    1.00    1.00    0.00    0.00    2.00     4  postgres
